gene_id,SRX033480,SRX033488,SRX033481,SRX033489,SRX033482,SRX033472,SRX033473,SRX033474,SRX033475,SRX033491
610,207,235,176,259,181,174,229,156,197,364
611,55,131,49,146,55,150,140,149,92,180
612,0,0,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0
614,78,149,70,190,76,162,170,151,140,325
615,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0
617,17,28,4,36,21,25,26,30,34,50
618,0,0,0,0,0,0,0,0,0,0
619,45,63,27,79,37,30,42,25,30,104
620,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0
623,54,79,41,108,48,114,53,63,61,272
624,0,0,0,0,0,0,0,0,0,0
625,86,283,112,263,123,170,224,185,156,314
626,11,39,14,50,15,55,63,40,47,77
627,71,141,50,136,73,126,154,138,114,168
628,0,0,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0,0,0
630,136,188,100,184,139,118,146,92,131,192
631,4,4,2,5,4,4,7,2,6,6
632,0,0,0,0,0,0,0,0,0,0
633,6,14,7,21,6,4,11,8,2,20
634,12,31,11,40,8,17,22,27,15,42
635,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,0,0,0
641,1,4,7,9,2,3,1,1,1,4
642,0,0,0,0,0,0,0,0,0,0
643,192,406,215,408,207,365,388,297,258,550
644,40,74,43,69,29,19,31,27,31,96
645,163,290,125,300,184,350,362,416,334,458
646,3,21,3,13,6,10,13,17,5,20
647,57,138,33,135,61,135,146,116,76,178
648,0,0,0,0,0,0,0,0,0,0
649,145,275,128,326,163,282,376,288,228,439
650,1,5,3,12,6,5,9,2,6,14
651,41,91,51,85,25,20,36,22,34,82
652,10,21,16,23,8,19,20,11,15,28
653,782,1639,794,2092,859,1533,1745,1076,1207,1752
654,0,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0
656,160,366,144,386,174,120,146,130,126,439
657,1029,2207,869,2218,1055,2240,2566,1786,1143,3188
658,908,2092,943,2093,958,1532,1797,1199,1325,1994
659,0,0,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0,0,0
661,998,1935,786,1961,879,1423,1666,1444,1389,2422
662,670,1908,671,1838,773,748,850,669,504,1864
663,6,19,7,27,18,15,19,17,8,21
664,0,0,0,0,0,0,0,1,0,0
665,0,0,0,0,0,0,0,0,0,0
666,0,0,0,0,0,0,0,0,0,0
667,14,34,9,45,17,39,30,34,27,51
668,216,455,194,456,211,453,503,421,315,494
669,0,0,0,0,0,0,0,0,0,0
670,11,13,8,15,6,7,19,8,13,26
671,42,97,52,104,34,54,50,58,46,123
672,86,241,106,229,117,211,253,174,151,306
673,6,2,3,3,3,9,4,1,2,7
674,178,315,156,337,117,114,140,102,135,311
675,8,8,4,8,7,20,20,10,9,14
676,644,1133,478,1296,564,876,897,778,659,1435
677,0,0,0,0,0,0,0,0,0,0
678,2,22,2,17,5,13,15,16,6,16
679,4665,8271,4822,9605,4680,5692,6561,4402,5713,8225
680,0,0,0,0,0,0,0,0,0,0
681,6,10,8,7,3,1,5,8,2,16
682,0,0,0,0,0,0,0,0,0,0
683,2538,5715,2263,5387,2882,5529,6125,5304,4247,7593
684,10616,26597,9243,27009,11023,17290,19582,16008,13062,29618
685,0,0,0,0,0,0,0,0,0,0
686,0,0,0,0,0,0,0,0,0,0
687,6,15,9,11,2,14,33,9,16,31
688,0,0,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,0,0,0
690,46,54,23,67,33,43,52,32,31,65
691,0,0,0,0,0,0,0,0,0,0
692,32,112,48,98,32,73,75,62,50,117
693,0,0,0,0,0,0,0,0,0,0
694,6,34,5,36,7,19,10,12,12,43
695,0,1,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,0,0,0
699,4,26,11,18,8,2,2,0,3,4
700,0,0,0,0,0,0,0,0,0,0
701,99,97,94,183,85,106,101,49,84,144
702,345,662,339,685,318,341,333,261,366,648
703,0,0,0,0,0,0,0,0,1,0
704,876,1677,873,1818,784,666,819,616,887,2165
705,1425,2368,1194,2644,1181,981,1270,949,1403,2779
706,970,2295,1031,2563,1103,1896,2005,1811,1466,3405
707,0,2,0,0,0,0,3,3,1,5
708,89,235,81,211,82,130,128,113,98,266
709,0,0,0,0,0,0,0,0,0,0
710,181,310,157,331,169,296,312,246,184,442
711,0,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0,0,0
714,0,0,0,0,0,0,0,0,0,0
715,17,41,12,38,18,13,10,7,10,31
716,103,243,99,268,88,127,142,120,127,280
717,23,52,16,22,16,34,51,38,36,68
718,108,240,104,238,112,186,225,170,151,287
719,72,130,61,139,74,155,164,97,77,191
720,469,976,389,1171,508,878,921,638,569,1266
721,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,1,2,0,0,0,0
723,0,0,0,0,0,0,0,0,0,0
724,0,0,0,0,0,1,1,1,2,4
725,3997,9570,3599,10720,4485,5983,6546,5496,4249,12100
726,128,274,131,286,148,205,225,166,179,363
727,128,224,134,303,139,338,353,278,243,441
728,367,960,374,1043,499,873,874,766,630,1274
729,0,0,0,0,0,0,0,0,0,0
730,0,0,0,0,0,0,0,0,0,0
731,256,457,255,458,206,166,193,163,234,457
732,36,58,42,86,34,36,30,12,29,36
733,38,50,22,76,43,46,63,50,30,109
734,0,0,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0,0,0
737,7,14,5,4,6,9,6,7,11,11
738,0,0,0,0,0,0,0,0,0,0
739,0,0,0,0,0,0,0,0,0,0
740,0,0,0,0,0,0,0,0,0,0
741,0,0,0,0,0,0,0,0,0,0
742,0,1,0,0,2,0,1,0,3,0
743,0,0,0,1,0,0,0,0,0,0
744,5,54,3,19,0,3,6,4,3,8
745,27,46,31,62,22,38,34,25,25,50
746,7,15,6,17,6,16,21,7,11,34
747,124,203,89,218,109,275,256,247,138,293
748,0,0,0,0,0,0,0,0,0,0
749,568,1155,588,1288,691,1097,1212,813,819,1472
750,133,186,78,221,110,158,145,151,142,270
751,0,0,1,1,1,1,2,1,2,5
752,0,2,0,1,0,3,5,0,1,4
753,27,73,27,76,36,35,46,26,28,59
754,20,34,14,20,18,32,37,50,27,44
755,0,0,0,0,0,0,0,0,0,0
756,530,1024,357,1059,394,577,692,535,570,1168
757,0,0,0,0,0,0,0,0,0,0
758,1249,3029,1016,2865,1177,1742,2067,1635,1382,3188
759,11,16,10,19,11,14,17,21,12,23
760,124,266,103,300,132,203,246,231,157,313
761,0,1,0,2,1,0,1,0,0,0
762,0,0,0,0,0,0,0,0,0,0
763,0,0,0,0,0,0,0,0,0,0
764,1,2,2,3,0,2,0,2,0,4
765,0,0,0,0,0,0,0,2,0,1
766,431,1048,447,1040,465,349,527,360,479,1167
767,11,20,4,16,17,15,12,19,13,27
768,0,0,0,0,0,0,0,0,0,0
769,2,0,0,1,2,2,6,3,2,2
770,0,0,0,0,0,0,0,0,0,0
771,0,0,0,1,0,0,0,0,0,0
772,59,151,81,131,73,118,119,79,84,167
773,7,8,3,9,10,7,5,13,2,17
774,11,10,15,18,16,9,26,14,20,12
775,1590,3243,1485,3688,1993,3085,3470,2673,2113,4313
776,13,26,9,24,17,22,36,28,11,30
777,415,701,303,794,379,520,586,528,433,968
778,0,0,0,0,0,0,0,0,0,0
779,36,57,19,66,36,42,62,34,43,87
780,183,468,147,397,184,377,351,437,292,621
781,262,783,196,772,329,748,858,524,449,956
782,44,167,55,140,74,142,178,123,111,197
783,0,0,0,0,0,0,0,0,0,0
784,0,0,0,0,0,0,0,0,0,0
785,77,136,57,183,86,58,98,76,82,180
786,611,1464,526,1453,647,1254,1402,1251,906,1922
787,1,7,2,4,0,1,3,3,7,2
788,87,176,85,172,69,54,76,107,79,233
789,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0
791,0,1,0,2,1,0,0,0,0,0
792,0,0,0,0,0,0,0,0,0,0
793,1128,2055,920,2367,1081,1871,1966,1618,1560,2832
794,498,818,425,834,449,328,439,286,359,1103
795,3,2,2,4,3,2,0,3,6,6
796,48,155,53,187,73,127,141,92,112,243
797,0,0,0,0,0,0,0,0,0,0
798,1397,2502,1118,2800,1183,1931,2281,1836,1623,2848
799,1,2,2,1,1,3,5,5,4,1
800,0,0,0,0,0,0,0,0,0,0
801,113,296,97,244,111,118,139,113,92,365
802,23,60,27,73,24,72,72,60,58,93
803,0,0,0,0,0,0,0,0,0,0
804,0,0,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0,0,0,0
808,913,2414,759,2249,927,1767,1970,1482,1319,2916
809,0,0,0,0,0,0,0,0,0,0
810,1,1,0,1,0,2,3,1,0,0
811,803,1798,798,1856,914,956,1570,907,862,2121
812,0,1,0,2,1,2,0,2,1,2
813,340,777,350,857,440,352,470,329,305,638
814,64,99,57,102,47,146,123,94,95,120
815,0,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0,0
818,0,0,0,2,0,0,0,0,0,0
819,0,0,0,0,0,0,0,0,0,0
820,4,5,5,6,2,1,5,4,9,8
821,28,62,45,56,34,32,33,48,26,56
822,0,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,0,0,0
825,5,19,2,22,5,6,10,9,5,36
826,183,419,178,448,170,221,293,207,228,527
827,16,27,20,33,21,30,21,20,28,45
828,0,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0,0
830,2142,4332,1897,4350,2001,1830,2394,1796,2150,4915
831,0,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0,0,0
834,92,295,95,276,139,204,264,193,140,376
835,0,0,0,0,0,0,0,0,0,0
836,52,106,30,111,50,96,101,117,58,194
837,0,0,0,0,0,0,0,0,0,0
838,221,361,165,466,230,212,220,162,175,457
839,0,0,0,0,0,0,0,0,0,0
840,184,363,133,383,146,211,227,175,175,442
841,370,556,291,696,250,261,326,257,343,687
842,0,0,0,0,0,0,0,0,0,0
843,19,42,12,51,18,31,66,41,31,60
844,0,0,0,0,0,0,0,0,0,0
845,103,185,65,197,101,106,129,97,83,211
846,42,142,32,139,50,93,117,80,46,106
847,0,8,1,5,0,5,4,3,1,5
848,0,0,0,0,0,0,0,0,0,0
849,1118,2718,1183,2846,1533,3035,3486,2775,2318,3565
850,0,0,0,0,0,0,0,0,0,0
851,0,4,1,3,2,10,6,8,4,8
852,725,1617,577,1783,633,1277,1360,1084,973,2174
853,0,1,0,2,0,1,1,1,0,2
854,0,0,0,0,1,0,1,0,0,0
855,18,46,19,48,25,39,41,36,30,57
856,1023,1774,622,1350,580,602,733,601,548,1583
857,0,0,0,0,0,0,0,0,1,0
858,103,224,106,247,111,129,166,105,127,272
859,0,0,0,0,0,0,0,0,0,0
860,0,0,0,0,0,0,0,0,0,0
861,0,0,0,0,0,0,0,0,0,0
862,0,0,0,0,0,0,0,0,0,0
863,0,0,0,0,0,0,0,0,0,0
864,1276,2242,1050,2286,1088,1395,1797,1313,1310,2616
865,93,162,83,205,55,163,167,132,111,170
866,0,5,1,2,2,12,7,3,3,5
867,0,0,0,0,0,0,0,0,0,1
868,4,5,1,9,3,9,13,15,10,9
869,0,0,0,0,0,0,0,0,0,0
870,31,107,35,165,36,62,89,61,40,173
871,654,1499,622,1366,663,1230,1537,1089,922,1712
872,618,851,338,668,336,629,733,771,542,803
873,0,0,0,0,0,0,0,0,0,0
874,0,0,0,0,0,0,0,0,0,0
875,0,0,0,0,0,0,0,0,0,0
876,17,19,8,28,14,7,5,10,13,20
877,14,29,14,30,16,23,25,17,23,28
878,0,0,0,0,0,0,0,0,0,0
879,0,0,0,0,0,0,0,0,0,0
880,0,0,0,0,0,0,0,0,0,0
881,7,13,8,13,7,15,18,12,9,30
882,0,5,0,1,0,3,4,0,0,3
883,243,559,277,558,239,154,228,140,246,572
884,0,0,0,0,0,0,0,0,0,0
885,0,0,0,0,0,0,0,0,0,0
886,30,31,14,23,22,34,22,36,17,36
887,6,10,4,7,11,1,0,4,4,8
888,4,8,5,9,1,0,0,0,0,1
889,216,558,268,584,267,336,403,272,263,644
890,1497,3641,1356,3555,1482,2001,2163,1710,1733,4104
891,21,49,18,37,11,42,38,29,18,48
892,147,237,126,238,107,117,206,154,146,300
893,0,0,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,0,0,0,0
895,109,278,71,244,97,245,291,243,187,324
896,2,7,2,8,3,4,6,3,1,6
897,253,563,161,407,242,262,302,404,209,595
898,14,17,18,30,16,35,26,23,16,40
899,18,42,24,65,26,48,44,34,31,62
900,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0,0
903,0,0,0,0,0,0,0,0,0,0
904,547,1097,445,944,418,456,610,504,521,1107
905,0,0,0,0,0,0,0,0,0,0
906,8,10,2,18,3,10,14,12,15,26
907,210,411,169,443,152,265,307,224,218,510
908,129,352,116,414,163,226,293,192,177,469
909,1,0,0,0,0,0,0,0,0,0
910,0,1,0,0,0,1,3,0,0,0
911,0,0,0,0,0,0,0,0,0,0
912,0,0,1,0,3,0,1,1,0,0
913,235,211,202,224,157,227,225,208,218,199
914,3612,8101,3075,8145,3028,3225,4152,3162,3559,8613
915,0,0,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,0
917,3,1,0,0,0,1,2,1,1,0
918,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,0,0
920,18,40,18,59,28,29,35,20,26,70
921,0,0,0,0,0,0,0,0,0,0
922,57,137,40,156,63,67,98,59,64,161
923,577,1320,534,1380,594,816,965,737,769,1622
924,0,0,0,0,0,0,0,0,0,0
925,0,2,2,1,1,0,5,1,0,1
926,88,170,59,197,50,135,114,99,77,205
927,1,2,0,6,0,2,1,0,0,1
928,0,0,0,0,0,0,0,0,0,0
929,0,0,1,2,1,0,3,4,1,6
930,0,6,4,7,2,9,4,7,4,11
931,0,0,0,0,0,0,2,0,0,1
932,41,76,18,72,36,68,66,94,70,105
933,0,0,0,0,0,0,0,0,0,0
934,393,839,388,962,448,720,1031,588,739,1873
935,0,0,0,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0,0,0
938,3,6,2,10,1,8,17,8,13,4
939,283,567,232,611,304,608,659,582,480,925
940,0,0,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0,0,0
942,0,0,2,0,0,0,0,0,0,0
943,0,0,0,0,0,0,0,0,0,0
944,0,3,0,2,0,0,1,0,0,3
945,0,0,0,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0,0,0
948,207,471,191,451,227,289,392,253,238,533
949,0,0,0,0,0,0,0,0,0,0
950,5,7,7,15,6,23,21,17,19,21
951,0,0,0,0,0,0,0,0,0,0
952,135,347,118,386,146,182,224,169,129,384
953,0,0,0,0,0,0,0,0,0,0
954,569,1203,444,1083,421,596,685,490,607,1272
955,0,0,0,0,0,2,3,1,0,3
956,27,36,29,75,18,12,17,16,12,11
957,380,712,302,860,360,570,640,459,414,859
958,0,0,0,0,0,0,0,0,0,0
959,0,0,0,0,0,0,0,0,0,0
960,0,0,0,0,0,0,0,0,0,0
961,0,0,0,0,0,0,0,0,0,0
962,0,0,0,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0,0,0
965,10,29,23,32,14,42,30,24,21,54
966,0,1,0,3,0,0,3,1,1,7
967,1,2,1,1,2,10,19,7,2,4
968,57,154,61,159,65,151,190,172,135,201
969,69,131,69,138,67,125,136,137,111,171
970,7,13,24,32,14,8,10,8,12,25
971,0,1,0,0,1,2,0,0,0,0
972,3,5,4,5,4,13,6,1,1,9
973,0,0,0,0,0,0,0,0,0,0
974,265,652,319,777,322,547,572,404,391,819
975,73,137,49,122,48,100,164,128,118,180
976,26,82,28,95,42,48,57,50,47,85
977,15,28,16,33,8,13,23,9,16,19
978,814,1606,709,1725,812,1551,1659,1466,1078,2347
979,0,0,0,0,0,0,0,0,0,0
980,920,1918,822,2081,1044,850,1133,845,837,2289
981,0,0,0,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
984,6,14,3,13,2,10,4,4,5,9
985,267,764,198,740,279,441,546,377,312,877
986,0,0,0,0,0,0,0,0,0,0
987,35,53,41,59,40,52,64,63,58,106
988,111,152,93,235,93,201,174,202,176,330
989,3,14,4,14,5,9,7,7,3,7
990,0,0,0,0,0,0,0,0,0,0
991,579,1306,483,1361,642,1307,1703,1158,910,1640
992,14,26,13,27,12,22,12,12,12,55
993,0,0,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0,0,0
995,1898,3499,1564,3791,1566,2281,2459,1920,2254,4561
996,42,122,20,100,46,84,93,70,40,128
997,8,16,5,23,4,8,16,5,8,21
998,1,7,0,3,5,9,4,7,3,7
999,0,0,0,0,0,0,0,0,0,0
1000,24,42,12,42,13,20,20,11,15,33
1001,0,0,0,0,0,0,0,0,0,0
1002,0,0,0,3,0,0,0,0,0,0
1003,286,504,275,604,270,237,288,209,181,293
1004,21,46,17,52,18,56,48,59,28,50
1005,240,408,195,501,232,268,319,262,199,623
1006,81,229,80,197,94,213,171,129,110,299
1007,0,0,0,0,0,0,0,0,0,0
1008,1882,3539,1721,4034,2058,3454,4297,3150,2968,4824
1009,43,124,38,170,50,100,130,77,76,138
1010,0,0,0,0,0,0,0,0,0,0
1011,169,321,146,394,177,362,396,315,292,428
1012,0,6,3,6,3,2,7,5,6,6
1013,0,0,0,0,0,0,0,0,0,0
1014,40,85,21,62,27,69,88,61,68,79
1015,500,1140,448,1165,502,662,623,563,577,1148
1016,0,0,0,0,0,0,0,0,0,0
1017,0,0,0,0,0,0,0,0,0,0
1018,0,0,0,0,0,0,0,0,0,0
1019,0,0,0,0,0,0,0,0,0,0
1020,0,0,0,0,0,0,0,0,0,0
1021,0,0,0,0,0,0,0,0,0,0
1022,19,39,29,48,19,59,58,30,26,72
1023,102,245,69,222,106,280,265,253,222,259
1024,5,29,21,36,8,25,19,22,16,41
1025,117,330,115,514,147,338,209,188,134,634
1026,70,154,84,139,93,159,160,132,88,191
1027,18,16,8,32,8,9,15,14,19,19
1028,0,0,0,0,0,0,0,0,0,0
1029,2,15,5,8,8,13,15,4,15,9
1030,0,0,0,0,0,0,0,0,0,0
1031,0,1,1,1,0,4,0,1,1,0
1032,18,38,12,43,10,18,26,25,21,41
1033,0,0,0,0,0,0,0,0,0,0
1034,0,0,0,0,0,0,0,0,0,0
1035,0,0,0,0,0,0,0,0,0,0
1036,0,0,0,0,0,0,0,0,0,0
1037,5,15,2,10,9,16,15,25,4,22
1038,0,0,0,0,0,0,0,0,0,0
1039,13,23,8,29,9,25,44,18,24,38
1040,55,141,55,151,78,163,164,149,88,219
1041,103,239,100,246,78,139,132,105,111,227
1042,2,8,0,1,1,1,0,0,1,2
1043,0,0,0,0,0,0,0,0,0,0
1044,0,0,0,0,0,0,0,0,0,0
1045,1,6,2,7,3,2,1,8,5,3
1046,0,0,0,0,0,0,0,0,0,0
1047,8451,17559,7585,18454,9674,16062,18901,14659,12030,22670
1048,233,578,236,589,239,401,410,310,302,677
1049,403,984,321,989,424,1020,1241,791,684,1416
1050,1151,2468,974,2680,1456,1864,2075,1629,1476,3124
1051,0,0,0,0,0,0,0,0,0,0
1052,219,403,186,353,171,172,178,149,162,323
1053,85,265,130,237,121,132,229,137,120,296
1054,546,1197,411,1284,457,719,789,626,629,1035
1055,25,27,15,41,20,19,17,19,12,55
1056,281,702,251,739,290,310,366,273,225,760
1057,5,9,2,13,2,9,3,5,2,18
1058,14,13,2,17,6,8,10,3,4,7
1059,0,0,0,0,0,0,0,0,0,0
1060,491,1223,443,1227,536,1056,1227,1053,806,1414
1061,1,11,9,14,2,4,6,10,2,18
1062,319,637,237,567,312,291,415,326,272,625
1063,1934,3616,1781,4132,2170,1584,1887,1330,1624,3364
1064,0,0,0,0,0,0,0,0,0,0
1065,0,1,1,0,1,0,1,0,0,0
1066,2,2,1,6,1,1,0,1,2,2
1067,249,578,260,629,304,379,511,256,237,490
1068,0,2,0,0,3,3,1,0,0,4
1069,0,0,0,0,0,0,0,0,0,0
1070,684,1423,589,1574,663,865,971,839,608,1632
1071,77,141,68,195,65,84,95,70,71,160
1072,227,436,236,490,229,197,239,177,210,495
1073,0,0,0,0,0,0,0,0,0,0
1074,0,0,0,0,0,0,0,0,0,0
1075,5,32,15,35,11,24,29,27,18,37
1076,0,0,0,0,0,0,0,0,0,0
1077,479,802,342,760,407,343,405,414,380,972
1078,0,0,0,0,0,2,0,2,1,0
1079,16,70,17,36,14,61,83,47,31,61
1080,368,793,330,776,326,440,530,466,391,888
1081,149,299,126,285,131,342,408,368,273,464
1082,291,642,292,678,269,684,719,666,481,808
1083,17,22,15,28,9,28,50,38,32,41
1084,69,182,66,136,76,107,89,113,87,162
1085,3,1,0,9,2,2,5,7,8,3
1086,4,5,1,1,2,26,22,12,13,27
1087,305,687,228,641,337,758,896,704,528,903
1088,301,677,229,640,305,488,570,546,422,807
1089,28,72,29,62,39,81,111,91,67,104
1090,35,103,28,99,57,64,80,45,46,129
1091,0,0,0,0,0,0,0,0,0,0
1092,0,0,0,0,0,0,0,0,0,0
1093,0,0,0,0,0,0,0,0,0,0
1094,1760,3523,1542,3838,1935,2755,3140,2672,1964,4519
1095,1,2,0,1,0,5,1,0,3,2
1096,3,15,5,9,3,4,7,0,3,13
1097,302,703,213,543,315,615,629,591,430,779
1098,6,18,2,5,5,9,4,2,2,10
1099,57,135,77,160,60,99,139,101,77,140
1100,1,1,1,1,1,1,1,3,1,4
1101,71,170,66,176,59,108,140,114,102,206
1102,8,13,5,19,5,7,9,6,11,19
1103,767,1427,691,1499,683,999,1118,918,929,1743
1104,0,0,0,0,0,0,0,0,0,0
1105,0,0,0,0,0,0,0,0,0,0
1106,0,0,0,0,0,0,0,0,0,0
1107,76,171,73,157,62,85,85,77,45,151
1108,274,723,275,801,323,834,903,586,508,989
1109,3,3,0,6,2,3,3,5,2,3
1110,0,0,0,0,0,0,0,0,0,0
1111,0,0,0,0,0,0,0,0,0,0
1112,67,95,57,95,36,73,76,70,63,120
1113,3,5,0,7,1,1,2,2,2,11
1114,812,2419,545,1496,576,1443,1714,1805,1120,2536
1115,295,776,283,836,366,810,951,806,603,1127
1116,4,9,3,4,4,4,11,8,5,8
1117,0,0,0,0,0,0,0,0,0,0
1118,0,0,0,0,0,0,0,0,0,0
1119,15,21,6,27,4,12,17,9,13,30
1120,51,97,49,96,40,56,55,73,57,102
1121,5,17,10,15,4,15,15,6,4,14
1122,5302,13296,4843,13081,5350,4377,7382,4791,5815,13856
1123,89,191,79,234,98,148,191,132,119,306
1124,221,411,249,487,241,420,462,382,290,590
1125,1152,1916,995,1854,907,466,756,580,704,1868
1126,308,678,250,679,281,611,735,610,384,843
1127,40,148,31,108,53,43,73,46,51,132
1128,77,158,56,171,67,79,71,57,67,190
1129,503,1098,429,1141,457,1042,1144,819,725,1271
1130,6,3,5,8,3,9,8,15,5,15
1131,10,25,14,19,13,34,27,10,7,36
1132,74,174,68,176,87,101,121,104,97,193
1133,0,0,0,0,0,0,0,0,0,0
1134,183,358,196,383,166,212,246,222,213,487
1135,0,0,0,0,0,0,0,0,0,0
1136,366,527,373,630,384,1071,1131,1060,743,824
1137,0,0,0,0,0,0,0,0,0,0
1138,0,0,0,0,0,0,0,0,0,0
1139,25,81,45,89,48,42,54,33,29,77
1140,0,0,0,0,0,0,0,0,0,0
1141,15,24,8,26,4,30,70,40,29,40
1142,0,0,0,0,0,0,0,0,0,0
1143,0,0,0,0,0,0,0,0,0,0
1144,0,0,0,0,0,0,0,0,0,0
1145,18,45,14,60,16,36,63,42,36,81
1146,0,0,0,0,0,0,0,0,0,1
1147,5,15,8,16,3,10,9,13,10,21
1148,587,1539,455,1328,565,1122,1350,1208,812,1631
1149,1,0,0,0,0,0,2,0,0,0
1150,1385,3417,1142,3342,1420,2945,3489,2730,2048,4391
1151,250,466,181,450,259,377,402,339,271,690
1152,48,85,37,89,28,79,77,60,85,83
1153,0,0,0,0,0,0,0,0,0,0
1154,0,0,0,0,0,0,0,0,0,0
1155,337,847,269,706,346,751,846,713,529,927
1156,86,278,89,271,115,219,214,179,114,243
1157,4,2,1,4,1,4,2,5,3,5
1158,198,586,139,432,154,319,392,318,266,596
1159,0,0,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0,0,0
1161,0,0,0,0,0,0,0,0,0,0
1162,0,0,0,0,1,1,0,1,2,0
1163,0,0,0,0,0,0,0,0,0,0
1164,191,448,153,455,212,372,398,346,322,504
1165,0,0,0,0,0,0,0,0,0,0
1166,227,325,146,345,160,157,222,165,161,526
1167,0,0,0,0,0,0,0,0,0,0
1168,0,0,0,0,0,0,0,0,0,0
1169,0,0,0,0,0,0,0,1,0,0
1170,0,0,0,0,0,0,0,0,0,0
1171,0,0,0,0,0,0,0,0,0,0
1172,0,0,0,0,0,0,0,0,0,0
1173,7,30,10,23,11,33,45,32,18,37
1174,2,2,1,1,5,0,2,1,6,6
1175,3,8,3,7,8,19,6,7,6,14
1176,452,1010,404,1013,498,478,669,529,469,1099
1177,14,9,13,21,5,17,31,12,13,30
1178,13,29,9,35,9,13,14,9,6,23
1179,4,5,2,0,4,2,4,2,0,6
1180,0,0,0,1,0,0,1,0,1,0
1181,33,64,32,78,38,53,86,52,39,92
1182,0,1,0,1,0,2,1,2,3,3
1183,0,0,0,0,0,0,0,0,0,0
1184,0,0,0,0,0,0,0,0,0,0
1185,2,3,1,0,3,3,2,1,1,2
1186,37,38,14,45,11,53,50,37,33,46
1187,0,1,0,1,1,0,0,0,0,1
1188,0,0,0,0,0,0,0,0,0,0
1189,1455,3111,1286,3222,1595,1929,2387,2086,1762,3673
1190,1177,2022,1084,2221,1045,1611,2088,1464,1300,2411
1191,0,1,1,5,2,3,4,0,9,4
1192,1,1,0,0,0,0,0,0,1,2
1193,0,1,0,0,0,0,0,0,0,1
1194,3,8,2,3,5,7,7,1,7,18
1195,0,0,0,0,0,0,0,0,0,0
1196,0,0,0,0,0,0,0,0,0,0
1197,1004,2097,862,2326,937,1580,1899,1423,1169,2727
1198,0,0,0,0,0,0,0,0,0,0
1199,0,0,0,0,0,0,0,0,0,0
1200,0,0,0,0,0,0,0,0,0,0
1201,9,18,8,25,15,14,16,12,12,34
1202,0,0,0,0,0,0,0,0,0,0
1203,43,126,81,151,57,79,100,39,68,145
1204,0,0,0,0,0,0,0,0,0,0
1205,722,1299,589,1291,566,455,616,446,610,1427
1206,0,0,0,0,0,0,1,0,0,0
1207,4,21,7,18,10,8,7,6,5,25
1208,2,0,0,1,1,1,0,3,0,2
1209,5,3,2,7,6,3,0,1,3,5
1210,0,0,0,0,0,0,0,0,0,0
1211,12,16,6,20,8,34,34,29,26,29
1212,0,0,0,0,0,0,0,0,0,0
1213,81,129,67,158,87,58,69,55,55,143
